"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","16/978","118/18614",0.000449101125724967,0.00432110266083862,0.00303375220574798,"2022/3791/1003/94/659/4487/51232/4851/5654/3280/2200/11167/7323/331/10984/23770",16
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","16/978","118/18614",0.000449101125724967,0.00432110266083862,0.00303375220574798,"2022/10268/3643/1839/7010/2621/6376/65018/2260/3688/10979/3092/7040/57142/3326/3488",16
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","20/978","166/18614",0.000457932909894397,0.00439826697322331,0.00308792759135583,"7048/3133/3572/4208/975/5595/1947/1026/958/7293/4860/3105/3146/3280/684/51293/6188/4690/301/57162",20
"GO:0050729","GO:0050729","positive regulation of inflammatory response","19/978","154/18614",0.000467027620861456,0.00447767897735665,0.00314368103245913,"8692/351/3133/3572/5138/1636/975/4258/283131/6376/2167/7132/2113/4792/2828/837/3949/2896/64332",19
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","13/978","85/18614",0.000470283722699499,0.00450093096442259,0.0031600057469096,"857/10625/9349/3301/706/2534/6188/6224/6135/6125/51035/51160/3303",13
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","24/978","217/18614",0.000471792700354954,0.00450740927305606,0.00316455402651527,"10252/8692/5787/25937/57493/857/9467/54922/1026/2776/2167/1843/9647/11142/4616/10019/3301/10614/3315/5339/64853/2950/79893/58533",24
"GO:0032091","GO:0032091","negative regulation of protein binding","14/978","96/18614",0.000476079000039981,0.00453237248368467,0.00318208015381454,"3397/8751/857/1636/5595/1026/10763/5155/567/1601/5899/25979/114769/1454",14
"GO:0045807","GO:0045807","positive regulation of endocytosis","14/978","96/18614",0.000476079000039981,0.00453237248368467,0.00318208015381454,"3643/302/2624/567/1601/10211/977/3092/998/1173/23011/3190/948/51160",14
"GO:0048675","GO:0048675","axon extension","16/978","119/18614",0.000494088306478913,0.00469557255473031,0.00329665937453059,"8828/659/8829/56920/6387/10501/64218/23499/3688/3475/3913/23191/23011/57142/2017/3326",16
"GO:0010038","GO:0010038","response to metal ion","35/978","367/18614",0.000497953736421992,0.00472401994780723,0.00331663167055518,"358/351/140576/857/801/4208/3726/10628/2354/5595/595/2353/221184/25932/3625/567/2167/3727/3725/706/118/71/7846/4205/84557/5359/1728/5066/4048/553115/468/6558/4780/8826/10016",35
"GO:0048588","GO:0048588","developmental cell growth","25/978","231/18614",0.000503183619674515,0.00476528962898051,0.00334560621620174,"351/7048/51299/8828/659/8829/56920/6387/1499/10501/64218/23499/3688/3475/27086/3913/23191/50618/11214/23011/10611/57142/8826/2017/3326",25
"GO:0120192","GO:0120192","tight junction assembly","12/978","75/18614",0.000505455091145372,0.00476981253988339,0.00334878165358543,"7122/10266/5175/90952/1003/6615/5872/7082/402/5583/71/4641",12
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","19/978","155/18614",0.000506663481572126,0.00476981253988339,0.00334878165358543,"3791/23129/3572/8829/4208/595/2149/6376/10763/387/65018/3725/6347/4929/2896/3845/6418/7832/58533",19
"GO:0030048","GO:0030048","actin filament-based movement","17/978","131/18614",0.000508063842627416,0.00476981253988339,0.00334878165358543,"2934/2697/22998/857/6781/3728/2013/4646/4627/81/10163/4637/54874/23224/476/6717/4641",17
"GO:0032612","GO:0032612","interleukin-1 production","17/978","131/18614",0.000508063842627416,0.00476981253988339,0.00334878165358543,"351/2149/2621/6284/6376/1958/6774/3428/3146/5371/22900/301/3315/114769/27086/2950/948",17
"GO:0032652","GO:0032652","regulation of interleukin-1 production","17/978","131/18614",0.000508063842627416,0.00476981253988339,0.00334878165358543,"351/2149/2621/6284/6376/1958/6774/3428/3146/5371/22900/301/3315/114769/27086/2950/948",17
"GO:1903829","GO:1903829","positive regulation of protein localization","42/978","468/18614",0.000517109805861885,0.00484633878607929,0.00340250906679838,"10268/5175/8692/25937/2040/5962/3728/6711/10411/975/2621/56262/54741/4478/23236/9619/65018/55691/5583/4739/81926/7531/4947/2534/51100/3799/3688/55754/10979/1263/7323/7040/54543/6717/51024/4641/9531/57142/10984/3326/6844/51160",42
"GO:1901879","GO:1901879","regulation of protein depolymerization","13/978","86/18614",0.000527875660787192,0.00492456744437005,0.00345743170652021,"2934/23075/5962/6711/10763/51474/11078/29766/830/6709/118/136319/9948",13
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","22/978","193/18614",0.000529378944279356,0.00492456744437005,0.00345743170652021,"351/2122/2324/5595/9448/23328/9344/23236/4296/1843/3146/3276/4616/65018/1398/3301/6386/64853/2950/331/4609/10550",22
"GO:0010586","GO:0010586","miRNA metabolic process","14/978","97/18614",0.000530002366636098,0.00492456744437005,0.00345743170652021,"4781/9314/2624/2353/1958/5155/1655/6774/2113/3725/7040/4609/10521/10984",14
"GO:0099175","GO:0099175","regulation of postsynapse organization","14/978","97/18614",0.000530002366636098,0.00492456744437005,0.00345743170652021,"8828/1942/22899/2043/50807/51225/4739/2534/10458/998/102/1072/10611/170506",14
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","14/978","97/18614",0.000530002366636098,0.00492456744437005,0.00345743170652021,"857/1499/10625/9349/3301/706/2534/6188/6224/6135/6125/51035/51160/3303",14
"GO:0051127","GO:0051127","positive regulation of actin nucleation","5/978","14/18614",0.000532758546540968,0.00493325307113235,0.00346352969618087,"2934/10163/10787/55845/23191",5
"GO:1904424","GO:1904424","regulation of GTP binding","5/978","14/18614",0.000532758546540968,0.00493325307113235,0.00346352969618087,"2043/8874/1452/3925/9236",5
"GO:0030900","GO:0030900","forebrain development","37/978","397/18614",0.000540720960645747,0.00499843932392152,0.00350929554663748,"358/351/4781/6867/8828/6935/8829/2624/9289/6387/1499/10501/4487/3625/567/387/4851/10395/23236/9693/3280/1398/7531/2534/7846/6434/23224/4929/27086/3398/546/8650/54407/3065/3845/57142/7832",37
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","32/978","327/18614",0.000548457281306173,0.00506131702356991,0.0035534406121388,"7048/1948/3133/857/3572/27/4208/975/2621/1947/1026/958/7293/567/387/7704/4860/3105/3146/3280/51293/7525/2534/6188/4690/301/6347/6595/7040/57162/3134/64332",32
"GO:0038179","GO:0038179","neurotrophin signaling pathway","8/978","37/18614",0.000557752888288014,0.00511838461941908,0.00359350653011691,"10252/9693/54541/6654/9564/2889/5906/23191",8
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus","8/978","37/18614",0.000557752888288014,0.00511838461941908,0.00359350653011691,"928/1012/975/9619/3688/3949/6868/948",8
"GO:0044788","GO:0044788","modulation by host of viral process","9/978","46/18614",0.000558420769812936,0.00511838461941908,0.00359350653011691,"3429/2040/1915/858/5868/998/1072/64710/9218",9
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","9/978","46/18614",0.000558420769812936,0.00511838461941908,0.00359350653011691,"3397/351/1783/9693/3280/1398/2889/5906/1454",9
"GO:0045444","GO:0045444","fat cell differentiation","26/978","246/18614",0.000564019812045593,0.00516097182745098,0.00362340608271822,"25937/11007/221395/9314/2624/7538/862/595/3625/2167/7704/23236/182/3280/60485/25979/10979/677/1488/4929/10124/3398/3164/7040/5696/3192",26
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","6/978","21/18614",0.000568654541431571,0.00517714563182323,0.00363476135903099,"3133/3106/3105/1398/7040/3134",6
"GO:0071498","GO:0071498","cellular response to fluid shear stress","6/978","21/18614",0.000568654541431571,0.00517714563182323,0.00363476135903099,"4313/9314/10365/4208/5339/4780",6
"GO:2000047","GO:2000047","regulation of cell-cell adhesion mediated by cadherin","6/978","21/18614",0.000568654541431571,0.00517714563182323,0.00363476135903099,"4855/7082/4851/28984/9647/10211",6
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","15/978","109/18614",0.000571200780601799,0.00519160172570461,0.00364491066816372,"83483/2621/7293/81/7132/22900/4792/7114/114769/837/2950/6868/331/3987/3303",15
"GO:0044703","GO:0044703","multi-organism reproductive process","23/978","207/18614",0.000574738179397306,0.0052150028773789,0.00366134010784178,"7048/7056/2697/4313/6781/3490/659/3726/2354/1636/2013/2353/3678/133/285/5066/397/23764/824/54407/10916/6159/3488",23
"GO:0072089","GO:0072089","stem cell proliferation","16/978","121/18614",0.000595755045471603,0.00538765455979912,0.00378255509935665,"7048/947/3791/2697/4781/64321/2122/54345/1636/1499/10763/4851/10979/677/3192/10443",16
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process","16/978","121/18614",0.000595755045471603,0.00538765455979912,0.00378255509935665,"9314/94/659/5595/1499/1026/5155/79618/28984/3181/25865/3192/4609/3178/3326/3183",16
"GO:1903051","GO:1903051","negative regulation of proteolysis involved in protein catabolic process","11/978","66/18614",0.000600238183750991,0.00541915040229853,0.00380466764542514,"1942/2043/11345/9349/5371/6386/6135/6125/51322/51035/3326",11
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation","18/978","145/18614",0.000605003335434275,0.00543146657962974,0.00381331456568546,"7048/3133/3572/4208/975/1947/1026/958/7293/4860/3105/3146/3280/51293/6188/4690/301/57162",18
"GO:0030168","GO:0030168","platelet activation","17/978","133/18614",0.000606156260875393,0.00543146657962974,0.00381331456568546,"7450/7056/928/3572/2149/2778/2776/5155/958/4627/10627/10019/8525/71/3315/5359/1192",17
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","25/978","234/18614",0.00060915065601342,0.00543146657962974,0.00381331456568546,"10252/351/7048/1901/51299/8828/659/8829/56920/6387/1499/10501/4851/64218/23499/3688/3475/3913/23191/50618/23011/57142/8826/2017/3326",25
"GO:0001778","GO:0001778","plasma membrane repair","7/978","29/18614",0.00060962371800164,0.00543146657962974,0.00381331456568546,"302/6281/4627/51652/79026/51510/27243",7
"GO:0031571","GO:0031571","mitotic G1 DNA damage checkpoint signaling","7/978","29/18614",0.00060962371800164,0.00543146657962974,0.00381331456568546,"10769/595/1026/5371/1263/6154/51322",7
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","7/978","29/18614",0.00060962371800164,0.00543146657962974,0.00381331456568546,"10769/595/1026/5371/1263/6154/51322",7
"GO:1903649","GO:1903649","regulation of cytoplasmic transport","7/978","29/18614",0.00060962371800164,0.00543146657962974,0.00381331456568546,"5962/5595/4478/1601/8724/51652/23011",7
"GO:2000765","GO:2000765","regulation of cytoplasmic translation","7/978","29/18614",0.00060962371800164,0.00543146657962974,0.00381331456568546,"8531/4690/7555/3192/7812/23521/170506",7
"GO:0045861","GO:0045861","negative regulation of proteolysis","32/978","330/18614",0.000641413212700195,0.0057053125996666,0.00400557590093476,"2/358/351/7078/9314/1942/2043/2621/11345/5269/3428/871/1654/9349/5327/5371/22900/8301/7077/6386/114769/3164/6135/2537/6125/331/2734/334/51322/51035/3326/10049",32
"GO:0001937","GO:0001937","negative regulation of endothelial cell proliferation","12/978","77/18614",0.000645827916603429,0.00573516364629635,0.00402653367159308,"2321/79812/54567/6678/857/5797/94/4208/28984/858/6347/55333",12
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","14/978","99/18614",0.000653540737241523,0.00579415740366175,0.00406795190568287,"6615/8531/6387/10625/7178/1654/65018/3301/754/3315/3065/4780/51060/3303",14
"GO:0060711","GO:0060711","labyrinthine layer development","9/978","47/18614",0.000658928894445748,0.00583238206080493,0.00409478860617903,"9021/51294/3726/23462/3280/133/677/79893/10049",9
"GO:0071277","GO:0071277","cellular response to calcium ion","13/978","88/18614",0.000661083881254756,0.00584191090498697,0.00410147860045236,"4208/3726/2354/2353/221184/25932/3625/3727/3725/118/7846/4205/8826",13
"GO:0051604","GO:0051604","protein maturation","32/978","332/18614",0.000710840904817797,0.00627137651693486,0.00440299706687245,"2280/7056/2934/302/1636/81619/6196/5547/2157/6281/23555/4627/3428/871/9462/1889/5327/22900/10730/84316/5552/6687/114769/837/1368/102/824/6868/8260/331/2734/23478",32
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","18/978","147/18614",0.000712743661336374,0.0062779388836734,0.00440760436184565,"83483/351/58494/23075/80310/27/6387/5595/2621/6376/387/3146/3383/4267/4739/102/6868/5879",18
"GO:1990138","GO:1990138","neuron projection extension","20/978","172/18614",0.000723273577618778,0.00635586471588837,0.00446231439396533,"51299/8828/659/8829/56920/6387/1499/10501/64218/23499/3688/3475/3913/23191/50618/23011/57142/8826/2017/3326",20
"GO:0019080","GO:0019080","viral gene expression","14/978","100/18614",0.000723937332417043,0.00635586471588837,0.00446231439396533,"10410/7538/3276/1452/5725/10614/3725/51773/4245/3065/5094/64710/7812/6741",14
"GO:0051403","GO:0051403","stress-activated MAPK cascade","25/978","237/18614",0.000734111005316669,0.0064347561744343,0.00451770237133219,"351/2122/7538/2324/5595/9448/23328/9344/23236/10044/4296/1843/3146/3276/4616/65018/1398/3301/6386/677/64853/2950/331/4609/10550",25
"GO:0001892","GO:0001892","embryonic placenta development","13/978","89/18614",0.000737654491456221,0.00645537056578086,0.00453217528718872,"2034/9021/6615/51294/2624/3726/5155/23462/3280/133/677/79893/10049",13
"GO:0071216","GO:0071216","cellular response to biotic stimulus","27/978","264/18614",0.000742103493551329,0.00648383003962508,0.0045521560648573,"1948/7431/1910/7538/4208/10628/5595/6376/23328/387/4851/3146/978/706/22900/4792/6347/114769/2950/7040/824/51510/84919/64332/2920/10865/948",27
"GO:0001919","GO:0001919","regulation of receptor recycling","6/978","22/18614",0.000747412879788464,0.00650922117333458,0.00456998262764549,"10268/302/9341/1889/3949/51510",6
"GO:0035313","GO:0035313","wound healing, spreading of epidermal cells","6/978","22/18614",0.000747412879788464,0.00650922117333458,0.00456998262764549,"1839/94/3678/3688/10979/6868",6
"GO:0031667","GO:0031667","response to nutrient levels","42/978","477/18614",0.000758569553140822,0.00657543525905926,0.0046164700972535,"2/7048/6781/11170/2771/659/6935/7538/1636/5595/595/2353/2621/9891/1026/3625/7071/5899/11345/3428/9462/133/706/10634/663/51100/5166/84557/5339/1728/3949/3191/54407/81631/23710/468/4255/64332/1312/4780/1603/3178",42
"GO:0097066","GO:0097066","response to thyroid hormone","7/978","30/18614",0.000759478400726698,0.00657543525905926,0.0046164700972535,"4005/5962/1636/3625/3280/10634/687",7
"GO:0042532","GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","5/978","15/18614",0.000764726640798843,0.00657543525905926,0.0046164700972535,"857/9021/10019/79893/5518",5
"GO:0044406","GO:0044406","adhesion of symbiont to host","5/978","15/18614",0.000764726640798843,0.00657543525905926,0.0046164700972535,"975/2621/3625/3383/3326",5
"GO:0060347","GO:0060347","heart trabecula formation","5/978","15/18614",0.000764726640798843,0.00657543525905926,0.0046164700972535,"2280/7010/23462/7049/9510",5
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","5/978","15/18614",0.000764726640798843,0.00657543525905926,0.0046164700972535,"80310/1958/5155/4609/8837",5
"GO:2000767","GO:2000767","positive regulation of cytoplasmic translation","5/978","15/18614",0.000764726640798843,0.00657543525905926,0.0046164700972535,"8531/7555/3192/7812/170506",5
"GO:2001028","GO:2001028","positive regulation of endothelial cell chemotaxis","5/978","15/18614",0.000764726640798843,0.00657543525905926,0.0046164700972535,"3791/2260/7114/25865/3315",5
"GO:0032946","GO:0032946","positive regulation of mononuclear cell proliferation","18/978","148/18614",0.000772524013333567,0.00662134221731969,0.00464870037429457,"7048/3133/3572/4208/975/1947/1026/958/7293/4860/3105/3146/3280/51293/6188/4690/301/57162",18
